"동별","가구원수별","항목","단위","2020 년","2021 년","2022 년","2023 년","2024 년",
"신월4동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1151","","","","",
"신월4동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1780","","","","",
"신월4동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1744","","","","",
"신월4동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1414","","","","",
"신월4동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","288","","","","",
"신월4동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","75","","","","",
"신월4동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","12","","","","",
"신월5동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","5813","","","","",
"신월5동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1567","","","","",
"신월5동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1670","","","","",
"신월5동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1318","","","","",
"신월5동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","971","","","","",
"신월5동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","222","","","","",
"신월5동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","53","","","","",
"신월5동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","12","","","","",
"신월6동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","4839","","","","",
"신월6동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","874","","","","",
"신월6동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1365","","","","",
"신월6동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1290","","","","",
"신월6동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1074","","","","",
"신월6동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","202","","","","",
"신월6동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","31","","","","",
"신월6동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","X","","","","",
"신월7동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","8315","","","","",
"신월7동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2217","","","","",
"신월7동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2793","","","","",
"신월7동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1846","","","","",
"신월7동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1175","","","","",
"신월7동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","234","","","","",
"신월7동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","39","","","","",
"신월7동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","11","","","","",
"신정1동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","6673","","","","",
"신정1동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","929","","","","",
"신정1동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1467","","","","",
"신정1동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1772","","","","",
"신정1동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2087","","","","",
"신정1동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","350","","","","",
"신정1동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","60","","","","",
"신정1동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","8","","","","",
"신정2동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","6601","","","","",
"신정2동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1148","","","","",
"신정2동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1419","","","","",
"신정2동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1707","","","","",
"신정2동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1883","","","","",
"신정2동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","383","","","","",
"신정2동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","53","","","","",
"신정2동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","8","","","","",
"신정3동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","16776","","","","",
"신정3동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","3582","","","","",
"신정3동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","4629","","","","",
"신정3동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","4035","","","","",
"신정3동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","3516","","","","",
"신정3동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","852","","","","",
"신정3동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","134","","","","",
"신정3동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","28","","","","",
"신정4동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","14561","","","","",
"신정4동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","5522","","","","",
"신정4동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","3944","","","","",
"신정4동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2718","","","","",
"신정4동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1859","","","","",
"신정4동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","415","","","","",
"신정4동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","79","","","","",
"신정4동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","24","","","","",
"신정6동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","7796","","","","",
"신정6동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","728","","","","",
"신정6동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1755","","","","",
"신정6동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2491","","","","",
"신정6동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2386","","","","",
"신정6동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","374","","","","",
"신정6동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","51","","","","",
"신정6동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","11","","","","",
"신정7동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","10910","","","","",
"신정7동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2450","","","","",
"신정7동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2881","","","","",
"신정7동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2727","","","","",
"신정7동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2385","","","","",
"신정7동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","399","","","","",
"신정7동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","51","","","","",
"신정7동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","17","","","","",
"강서구","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","244097","249984","254540","255617","256036",
"강서구","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","86172","94436","100695","104509","106748",
"강서구","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","65175","66584","68068","67616","67830",
"강서구","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","47721","46552","45887","45436","45064",
"강서구","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","35598","33833","31982","30595","29435",
"강서구","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","7673","7019","6472","6127","5707",
"강서구","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1416","1280","1201","1124","1052",
"강서구","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","342","280","235","210","200",
"강서구","평균 가구원수","가구원수별 가구수 (동별) (2015년 이후)","명","2.26","2.19","2.14","2.1","2.08",
"염창동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","14685","","","","",
"염창동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2993","","","","",
"염창동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","3449","","","","",
"염창동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","3949","","","","",
"염창동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","3541","","","","",
"염창동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","632","","","","",
"염창동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","99","","","","",
"염창동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","22","","","","",
"등촌1동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","11958","","","","",
"등촌1동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","6021","","","","",
"등촌1동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2753","","","","",
"등촌1동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1739","","","","",
